category,name,model,specification,color,feature,spec_model,spec_color,spec_feature,spec_rated_power,spec_voltage,spec_frequency,spec_cable_length,spec_product_size,spec_gift_box_size,spec_carton_size,spec_package_standard,spec_net_weight,spec_gross_weight,html_content,image_url,product_url
Hotel Minibar,Hotel Thermoelectric Minibar (Heat Pipe) SC-40SA,SC-40SA,220V-240V~ / 50Hz or 110-120V~ / 60Hz; 58W;10-12 C(at ambinet is 25 C),Black/Gray,"Semi-conductor refrigeration, pollution free, health and fashion; Condenser type design, no fan, totally no noise, no vibration; Reversible door design; Automatically evaporating drain water; Double temper glass; Magic shelf design, convenient for storing different size of drinks",SC - 4 0SA,,,58W,220-240V~/110-120V; 50Hz/60Hz,,,,,,,,,"<li>Semi-conductor refrigeration, pollution free, health and fashion</li>
<li>Condenser type design, no fan, totally no noise, no vibration</li>
<li>Reversible door design</li>
<li>Automatically evaporating drain water</li>
<li>Double temper glass</li>
<li>Magic shelf design, convenient for storing different size of drinks</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: SC - 4 0SA</li>
<li>Color: Black/Gray</li>
<li>Specification: 220V-240V~ / 50Hz or 110-120V~ / 60Hz; 58W;10-12 C(at ambinet is 25 C)</li>
<li>Rated Power: 58W</li>
<li>Voltage: 220-240V~/110-120V; 50Hz/60Hz</li>","https://cdn.globalso.com/aolga-hk/118.png,https://cdn.globalso.com/aolga-hk/213.png",https://www.aolga-hk.com/hotel-thermoelectric-minibar-heat-pipe-sc-40sa-product/
Hotel Minibar,Hotel Thermoelectric Minibar SC-30SAF,SC-30SAF,220V-240V~ / 50Hz or 110-120V~ / 60Hz; 55W;12 C(at ambinet is 25 C),Black/Gray,"Semi-conductor refrigeration, pollution free, health and fashion; Condenser type design, no fan, totally no noise, no vibration; Reversible door design; Automatically evaporating drain water; Double temper glass door",SC- 30SAF,,,55 W,220-240V~(110 -120 V~ Optional)/50-60Hz,,,,,,,,,"<li>Semi-conductor refrigeration, pollution free, health and fashion</li>
<li>Condenser type design, no fan, totally no noise, no vibration</li>
<li>Reversible door design</li>
<li>Automatically evaporating drain water</li>
<li>Double temper glass door</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: SC- 30SAF</li>
<li>Color: Black/Gray</li>
<li>Specification: 220V-240V~ / 50Hz or 110-120V~ / 60Hz; 55W;12 C(at ambinet is 25 C)</li>
<li>Rated Power: 55 W</li>
<li>Voltage: 220-240V~(110 -120 V~ Optional)/50-60Hz</li>","https://cdn.globalso.com/aolga-hk/1103.jpg,https://cdn.globalso.com/aolga-hk/271.jpg",https://www.aolga-hk.com/hotel-thermoelectric-minibar-sc-30saf-product/
Hotel Minibar,Hotel Thermoelectric Minibar SC-40SAFN,SC-40SAFN,220V-240V~ / 50Hz or 110-120V~ / 60Hz; 55W;12-17 C(at ambinet is 25 C),Black/Gray,"Semi-conductor refrigeration, pollution free, health and fashion; Condenser type design, no fan, totally noiseless, no vibration; Reversible door design; Automatically evaporating drain water; Double temper glass; Magic shelf design, convenient for storing different size of drinks",SC-40SAFN,,,58 W,220-240V~(110 -120 V~ Optional)/50-60Hz,,,,,,,,,"<li>Semi-conductor refrigeration, pollution free, health and fashion</li>
<li>Condenser type design, no fan, totally noiseless, no vibration</li>
<li>Reversible door design</li>
<li>Automatically evaporating drain water</li>
<li>Double temper glass</li>
<li>Magic shelf design, convenient for storing different size of drinks</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: SC-40SAFN</li>
<li>Color: Black/Gray</li>
<li>Specification: 220V-240V~ / 50Hz or 110-120V~ / 60Hz; 55W;12-17 C(at ambinet is 25 C)</li>
<li>Rated Power: 58 W</li>
<li>Voltage: 220-240V~(110 -120 V~ Optional)/50-60Hz</li>","https://cdn.globalso.com/aolga-hk/16.png,https://cdn.globalso.com/aolga-hk/25.png",https://www.aolga-hk.com/hotel-thermoelectric-minibar-sc-40safn-product/
Room Safes,Hotel Room Safes K-BE100,K-BE100,B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 11.5KG/12.5KG,Black/Gray,"LED display with 4-6 digit codes & 6 digit manage code; Open method: Password, master key, handheld device(CEU); Fixing hole on floor & wall;",K- BE100,Black/Gray,,,,,,W400*D3 8 0*H 200,,,,11.5 KG,12.5 KG,"<li>LED display with 4-6 digit codes & 6 digit manage code</li>
<li>Open method: Password, master key, handheld device(CEU)</li>
<li>Fixing hole on floor & wall</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K- BE100</li>
<li>Color: Black/Gray</li>
<li>Specification: B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 11.5KG/12.5KG</li>
<li>Product Size: W400*D3 8 0*H 200</li>
<li>Net Weight: 11.5 KG</li>
<li>Gross Weight: 12.5 KG</li>","https://cdn.globalso.com/aolga-hk/1124.jpg,https://cdn.globalso.com/aolga-hk/287.jpg,https://cdn.globalso.com/aolga-hk/368.jpg",https://www.aolga-hk.com/hotel-room-safes-k-be100-product/
Room Safes,Hotel Room Safes K-DR200,K-DR200,B/D(mm): 5/2; Size(mm): W480*D395*H235; N.W/G.W(kg): 15.4KG/17KG,Black/Gray,"LED display with 4-6 digit user codes & 6 digit manage code; Open method:Password,master key,handheld device(CEU); Fixing hole on floor & wall",K- DR200,Black/Gray,,,,,,W4 80 *D 395 *H 230,,,,15.5 KG,17 KG,"<li>LED display with 4-6 digit user codes & 6 digit manage code</li>
<li>Open method:Password,master key,handheld device(CEU)</li>
<li>Fixing hole on floor & wall</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K- DR200</li>
<li>Color: Black/Gray</li>
<li>Specification: B/D(mm): 5/2; Size(mm): W480*D395*H235; N.W/G.W(kg): 15.4KG/17KG</li>
<li>Product Size: W4 80 *D 395 *H 230</li>
<li>Net Weight: 15.5 KG</li>
<li>Gross Weight: 17 KG</li>","https://cdn.globalso.com/aolga-hk/1130.jpg,https://cdn.globalso.com/aolga-hk/292.jpg",https://www.aolga-hk.com/hotel-room-safes-k-dr200-product/
Room Safes,Hotel Room Safes K-BE200H,K-BE800,B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 20KG/21.4KG,Black/Gray,"LED display with 4-6 digit user codes & 6 digit manage code; Open method:Password,master key,handheld device(CEU); Fixing hole on floor & wall",K- BE200H,Black/Gray,,,,,,W400*D 38 0*H 200,,,,20 KG,21.4 KG,"<li>LED display with 4-6 digit user codes & 6 digit manage code</li>
<li>Open method:Password,master key,handheld device(CEU)</li>
<li>Fixing hole on floor & wall</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K- BE200H</li>
<li>Color: Black/Gray</li>
<li>Specification: B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 20KG/21.4KG</li>
<li>Product Size: W400*D 38 0*H 200</li>
<li>Net Weight: 20 KG</li>
<li>Gross Weight: 21.4 KG</li>","https://cdn.globalso.com/aolga-hk/1129.jpg,https://cdn.globalso.com/aolga-hk/290.jpg",https://www.aolga-hk.com/hotel-room-safes-k-be800-2-product/
Room Safes,Hotel Room Safes K-BE800,K-BE800,B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 10.5KG/11.4KG,Black,"Big LED display to visualize the guests' code; Personalized 4-6 digit guest user code 6 digit manager code to set by hotel manager; Elegant standard black colour finish (others upon request); 4 ways to open safe,guest code, manager code,emergency key and CEU(Handheld unit); Accommodate 15"" laptop; Audit Trail showing last 200 safe openings and closings; 2 solid bolts with diameter of 18 mm",K- BE800,Black/Gray,,,,,,W400*D 38 0*H 200,,,,10.5 KG,11.5 KG,"<li>Big LED display to visualize the guests' code</li>
<li>Personalized 4-6 digit guest user code 6 digit manager code to set by hotel manager</li>
<li>Elegant standard black colour finish (others upon request)</li>
<li>4 ways to open safe,guest code, manager code,emergency key and CEU(Handheld unit)</li>
<li>Accommodate 15"" laptop</li>
<li>Audit Trail showing last 200 safe openings and closings</li>
<li>2 solid bolts with diameter of 18 mm</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K- BE800</li>
<li>Color: Black/Gray</li>
<li>Specification: B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 10.5KG/11.4KG</li>
<li>Product Size: W400*D 38 0*H 200</li>
<li>Net Weight: 10.5 KG</li>
<li>Gross Weight: 11.5 KG</li>","https://cdn.globalso.com/aolga-hk/1128.jpg,https://cdn.globalso.com/aolga-hk/289.jpg,https://cdn.globalso.com/aolga-hk/369.jpg,https://cdn.globalso.com/aolga-hk/434.jpg",https://www.aolga-hk.com/hotel-room-safes-k-be800-product/
Room Safes,Hotel Room Safes K-BE200,K-BE200,B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 10.3KG/11.3KG,Black,"LED display with 4-6 digit codes & 6 digit manage code; Open method: Password, master key, handheld device(CEU); Fixing hole on floor & wall",K- BE200,Black/Gray,,,,,,W400*D 38 0*H 200,,,,10.3 KG,11.3 KG,"<li>LED display with 4-6 digit codes & 6 digit manage code</li>
<li>Open method: Password, master key, handheld device(CEU)</li>
<li>Fixing hole on floor & wall</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K- BE200</li>
<li>Color: Black/Gray</li>
<li>Specification: B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 10.3KG/11.3KG</li>
<li>Product Size: W400*D 38 0*H 200</li>
<li>Net Weight: 10.3 KG</li>
<li>Gross Weight: 11.3 KG</li>","https://cdn.globalso.com/aolga-hk/288.jpg,https://cdn.globalso.com/aolga-hk/1126.jpg,https://cdn.globalso.com/aolga-hk/521.jpg,https://cdn.globalso.com/aolga-hk/433.jpg",https://www.aolga-hk.com/hotel-room-safes-k-be200-product/
Room Safes,Hotel Room Safes K-JG002,K-JG002,B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 11.5KG/12.5KG,Black/Gray,"LED display with 4-6 digit user codes & 6 digit manage code; Open method:Password, master key, handheld device(CEU); Fixing hole on floor & wall; Accommodate 15"" laptop; Latest 200 entries audit trail; ADA compliant with blue backlight keypad",K- JG 00 2,Black/Gray,,,,,,W400*D3 8 0*H 200,,,,11.2 KG,12.2 KG,"<li>LED display with 4-6 digit user codes & 6 digit manage code</li>
<li>Open method:Password, master key, handheld device(CEU)</li>
<li>Fixing hole on floor & wall</li>
<li>Accommodate 15"" laptop</li>
<li>Latest 200 entries audit trail</li>
<li>ADA compliant with blue backlight keypad</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K- JG 00 2</li>
<li>Color: Black/Gray</li>
<li>Specification: B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 11.5KG/12.5KG</li>
<li>Product Size: W400*D3 8 0*H 200</li>
<li>Net Weight: 11.2 KG</li>
<li>Gross Weight: 12.2 KG</li>","https://cdn.globalso.com/aolga-hk/1121.jpg,https://cdn.globalso.com/aolga-hk/285.jpg,https://cdn.globalso.com/aolga-hk/366.jpg,https://cdn.globalso.com/aolga-hk/432.jpg",https://www.aolga-hk.com/hotel-room-safes-k-jg002-product/
Room Safes,Hotel Room Safes K-JG001,K-JG001,B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 11.2KG/12.2KG,Black/Gray,"LED display with 4-6 digit codes & 6 digit manage code; Open method:Password,master key,handheld device(CEU); Fixing hole on floor & wall; Accommodate 15"" laptop;",K- JG 00 1,Black/Gray,,,,,,W400*D3 8 0*H 200,,,,11.2 KG,12.2 KG,"<li>LED display with 4-6 digit codes & 6 digit manage code</li>
<li>Open method:Password,master key,handheld device(CEU)</li>
<li>Fixing hole on floor & wall</li>
<li>Accommodate 15"" laptop</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K- JG 00 1</li>
<li>Color: Black/Gray</li>
<li>Specification: B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 11.2KG/12.2KG</li>
<li>Product Size: W400*D3 8 0*H 200</li>
<li>Net Weight: 11.2 KG</li>
<li>Gross Weight: 12.2 KG</li>","https://cdn.globalso.com/aolga-hk/1120.jpg,https://cdn.globalso.com/aolga-hk/283.jpg,https://cdn.globalso.com/aolga-hk/365.jpg",https://www.aolga-hk.com/hotel-room-safes-k-jg001-product/
Room Safes,Hotel Room Safes K-BE003,K-BE003,B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 9.9KG/10.9KG,Black/Gray,"Side opening; An electronic code lock system is adopted with programmable CPU; LED digital display,and there will be prompt voice when operate; External backup power interface; 13-15 inch laptops can be stored well; Three-level management setting system: administrator password (can be disabled), mechanical lock device(can be disabled) and HHU electronic decoder",K- BE 00 3,Black/Gray,,,,,,W400*D3 8 0*H 200,,,,9.9 KG,10.9 KG,"<li>Side opening</li>
<li>An electronic code lock system is adopted with programmable CPU</li>
<li>LED digital display,and there will be prompt voice when operate</li>
<li>External backup power interface</li>
<li>13-15 inch laptops can be stored well</li>
<li>Three-level management setting system: administrator password (can be disabled), mechanical lock device(can be disabled) and HHU electronic decoder</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K- BE 00 3</li>
<li>Color: Black/Gray</li>
<li>Specification: B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 9.9KG/10.9KG</li>
<li>Product Size: W400*D3 8 0*H 200</li>
<li>Net Weight: 9.9 KG</li>
<li>Gross Weight: 10.9 KG</li>","https://cdn.globalso.com/aolga-hk/1119.jpg,https://cdn.globalso.com/aolga-hk/360.jpg,https://cdn.globalso.com/aolga-hk/364.jpg",https://www.aolga-hk.com/hotel-room-safes-k-be003-product/
Room Safes,Hotel Room Safes K-JG003,K-JG003,B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 12KG/13KG,Black/Gray,"Side opening; An electronic code lock system is adopted with programmable CPU; LED digital display, and there will be prompt voice when operate; External backup power interface; 17 inch laptops can be stored well; Three-level management setting system: administrator password (can be disabled), mechanical lock device(can be disabled) and HHU electronic decoder",K- JG 00 3,Black/Gray,,,,,,W400*D3 8 0*H 200,,,,12 KG,13 KG,"<li>Side opening</li>
<li>An electronic code lock system is adopted with programmable CPU</li>
<li>LED digital display, and there will be prompt voice when operate</li>
<li>External backup power interface</li>
<li>17 inch laptops can be stored well</li>
<li>Three-level management setting system: administrator password (can be disabled), mechanical lock device(can be disabled) and HHU electronic decoder</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K- JG 00 3</li>
<li>Color: Black/Gray</li>
<li>Specification: B/D(mm): 5/2; Size(mm): W420*D380*H200; N.W/G.W(kg): 12KG/13KG</li>
<li>Product Size: W400*D3 8 0*H 200</li>
<li>Net Weight: 12 KG</li>
<li>Gross Weight: 13 KG</li>","https://cdn.globalso.com/aolga-hk/1117.jpg,https://cdn.globalso.com/aolga-hk/431.jpg,https://cdn.globalso.com/aolga-hk/281.jpg,https://cdn.globalso.com/aolga-hk/359.jpg",https://www.aolga-hk.com/hotel-room-safes-k-jg003-product/
Room Safes,Hotel Room Safes K-FG800,K-FG800,B/D(mm): 5/2; Size(mm): W400*D350*H145; N.W/G.W(kg): 10.35KG/11.05KG,Black/Gray,Electronic combination lock clear visible display screen powered by 4x1.5V AA batteries; Guest programmble 6 digit PIN code viaautomatic code reset feature when dooris opened; Motorised locking bolts open the door after entering the correct PIlN codeened; Emergency key and manager master code in case of lock out; Latest 200 Event Trail recording fullidentity of authorized users; Solid steel 18mm motorised locking bolts for extra security; Suitable for floor or wall fixing (screwsincluded) ecurity,K-FG00 8,Black/Gray,,,,,,W400*D350*H 145,,,,10.5 KG,11.04 KG,"<li>Electronic combination lock clear visible display screen powered by 4x1.5V AA batteries</li>
<li>Guest programmble 6 digit PIN code viaautomatic code reset feature when dooris opened</li>
<li>Motorised locking bolts open the door after entering the correct PIlN codeened</li>
<li>Emergency key and manager master code in case of lock out</li>
<li>Latest 200 Event Trail recording fullidentity of authorized users</li>
<li>Solid steel 18mm motorised locking bolts for extra security</li>
<li>Suitable for floor or wall fixing (screwsincluded) ecurity</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K-FG00 8</li>
<li>Color: Black/Gray</li>
<li>Specification: B/D(mm): 5/2; Size(mm): W400*D350*H145; N.W/G.W(kg): 10.35KG/11.05KG</li>
<li>Product Size: W400*D350*H 145</li>
<li>Net Weight: 10.5 KG</li>
<li>Gross Weight: 11.04 KG</li>","https://cdn.globalso.com/aolga-hk/1109.jpg,https://cdn.globalso.com/aolga-hk/358.jpg,https://cdn.globalso.com/aolga-hk/280.jpg,https://cdn.globalso.com/aolga-hk/430.jpg",https://www.aolga-hk.com/hotel-room-safes-k-fg800-product/
Room Safes,Hotel Room Safes K-FG001,K-FG001,B/D(mm): 5/2; Size(mm): W400*D350*H145; N.W/G.W(kg): 10.35KG/11.05KG,Black/Gray,lluminated LED display to visualize the guests' code; luminated ADA keypad with sound to improve user interface; Personalized 4-6 digit guest user code; 6 digit manager code to set by hotel manager; Elegant standard black colour finish (others upon request),K-FG00 1,Black/Gray,,,,,,W400*D350*H 145,,,,10.35 KG,11.05K G,"<li>lluminated LED display to visualize the guests' code</li>
<li>luminated ADA keypad with sound to improve user interface</li>
<li>Personalized 4-6 digit guest user code</li>
<li>6 digit manager code to set by hotel manager</li>
<li>Elegant standard black colour finish (others upon request)</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K-FG00 1</li>
<li>Color: Black/Gray</li>
<li>Specification: B/D(mm): 5/2; Size(mm): W400*D350*H145; N.W/G.W(kg): 10.35KG/11.05KG</li>
<li>Product Size: W400*D350*H 145</li>
<li>Net Weight: 10.35 KG</li>
<li>Gross Weight: 11.05K G</li>","https://cdn.globalso.com/aolga-hk/1107.jpg,https://cdn.globalso.com/aolga-hk/279.jpg,https://cdn.globalso.com/aolga-hk/357.jpg,https://cdn.globalso.com/aolga-hk/429.jpg",https://www.aolga-hk.com/hotel-room-safes-k-fg001-product/
Room Safes,Hotel Room Safes K-FG005B,K-FG003B,B/D(mm): 5/2; Size(mm): W400*D350*H127; N.W/G.W(kg): 9KG/9.8KG,Black/Gray,"lluminated LED display to visualize the guests' code; luminated ADA keypad with sound to improve user interface; Personalized 4-6 digit guest user code; 6 digit manager code to set by hotel manager; Elegant standard black colour finish (others upon request); 4 ways to open safe,guest code, manager code,emergency key and CEU (Handheld unit)",K-FG005B,Black/Orange/Blue,,,,,,W400*D350*H1 27,,,,9 KG,9.8 KG,"<li>lluminated LED display to visualize the guests' code</li>
<li>luminated ADA keypad with sound to improve user interface</li>
<li>Personalized 4-6 digit guest user code</li>
<li>6 digit manager code to set by hotel manager</li>
<li>Elegant standard black colour finish (others upon request)</li>
<li>4 ways to open safe,guest code, manager code,emergency key and CEU (Handheld unit)</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: K-FG005B</li>
<li>Color: Black/Orange/Blue</li>
<li>Specification: B/D(mm): 5/2; Size(mm): W400*D350*H127; N.W/G.W(kg): 9KG/9.8KG</li>
<li>Product Size: W400*D350*H1 27</li>
<li>Net Weight: 9 KG</li>
<li>Gross Weight: 9.8 KG</li>","https://cdn.globalso.com/aolga-hk/1105.jpg,https://cdn.globalso.com/aolga-hk/356.jpg,https://cdn.globalso.com/aolga-hk/278.jpg,https://cdn.globalso.com/aolga-hk/355.jpg,https://cdn.globalso.com/aolga-hk/428.jpg",https://www.aolga-hk.com/hotel-room-safes-k-fg005b-product/
